,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
1008,Japan,1989,4.92578541306383,18.1273043668444,0.343831584900666
1009,Japan,1990,4.84092905745234,18.78713924523417,0.364000551343219
1010,Japan,1991,3.52335723533228,19.210476802477523,0.225333698610201
1011,Japan,1992,0.900586066360461,19.41098168725368,0.104372674784571
1012,Japan,1993,-0.459219716150798,19.70341185671852,0.150651921771101
1013,Japan,1994,1.08338317429946,20.440737670867986,0.374212252939356
1014,Japan,1995,2.63099961644897,21.48542305512817,0.5110800799273809
1015,Japan,1996,3.13387099280445,21.90049118933089,0.193185925703081
1016,Japan,1997,0.981228732132223,22.322063225411583,0.192494329207588
1017,Japan,1998,-1.27033049463975,21.87648181082797,-0.19961479818602101
1018,Japan,1999,-0.333929957747415,22.234694516909173,0.163743287965023
1019,Japan,2000,2.76464755143648,22.472913061354987,0.107138213329016
1020,Japan,2001,0.386103426145752,22.26014150812044,-0.094679115543964
1021,Japan,2002,0.0419624993125609,22.292784931148027,0.01466451730133
1022,Japan,2003,1.53512549928013,22.212762105807,-0.035896289130398995
1023,Japan,2004,2.1861156944216,22.469433945948104,0.115551518950451
1024,Japan,2005,1.80390087227372,22.546929702119144,0.034489411863896
